wid,age,country,gender,marital,parenthood
8067,32.0,USA,m,single,n
8068,37,USA,m,divorced,y
8069,25,USA,m,single,n
8070,27.0,USA,f,single,n
8071,29,USA,f,separated,y
8072,22,USA,f,single,n
8073,18.0,GBR,m,single,n
8074,22.0,USA,f,single,n
8075,31.0,USA,m,single,n
8076,25.0,USA,f,married,y
8077,19,USA,f,single,n
8078,21.0,USA,o,single,n
8079,45.0,USA,m,single,n
8080,26,IND,m,single,n
8082,36,,m,married,y
8083,26.0,USA,f,married,y
8085,28.0,USA,m,single,n
8086,čá,GBR,m,divorced,y
8090,31,USA,f,single,n
8092,41.0,USA,f,married,y
8093,57.0,USA,f,married,n
8094,21,USA,m,single,n
8095,34.0,USA,f,separated,n
8096,39,USA,m,single,n
8097,29.0,USA,m,single,n
8099,27.0,USA,m,single,n
8101,33,USA,f,married,y
8102,38,USA,m,married,y
8103,25,VEN,m,single,n
8106,23,USA,f,married,y
8107,26.0,USA,m,single,y
8108,23,USA,m,married,n
8109,69,USA,m,married,y
8110,50.0,USA,m,single,y
8112,25,USA,f,single,n
8113,26,USA,f,single,n
8114,32,USA,m,married,y
8115,36.0,USA,f,single,n
8116,31.0,IND,m,single,n
8118,36.0,USA,f,divorced,y
8123,27,USA,f,single,n
8124,65,USA,f,divorced,y
8125,26,,m,single,n
8126,30.0,USA,f,single,n
8127,36,USA,f,single,n
8128,61,USA,f,married,y
8129,54.0,USA,f,single,n
8130,42,USA,f,married,y
8132,21,USA,o,single,n
8133,25.0,USA,f,single,n
8135,37.0,USA,m,single,n
8136,19.0,USA,m,single,n
8137,25.0,USA,f,single,y
8140,45,USA,m,married,y
8141,39.0,USA,m,married,y
8144,38.0,USA,f,married,y
8145,24.0,USA,m,single,n
8146,29,USA,f,married,n
8148,45.0,USA,f,single,y
8149,22,USA,m,single,n
8150,20.0,USA,f,single,n
8151,51,USA,f,married,y
8152,25.0,USA,f,single,n
8153,19,USA,f,single,n
8154,28,USA,m,single,n
8155,28,NZL,m,single,n
8156,37,USA,f,married,n
8157,27.0,USA,f,single,n
8158,26.0,USA,f,married,y
8159,22,USA,f,single,n
8161,29,USA,f,married,y
8162,28,IND,m,single,n
8164,49.0,USA,f,married,y
8167,32,PAK,m,married,y
8169,51,USA,f,married,y
8170,33,USA,m,married,y
8172,26,USA,m,married,n
8173,23.0,USA,f,single,n
8174,39.0,USA,m,married,y
8175,30.0,USA,m,married,y
8176,36,USA,m,divorced,n
8177,39,USA,f,divorced,n
8178,24,USA,m,single,n
8179,46,USA,m,married,y
8180,57,USA,f,married,y
8181,40,USA,f,divorced,y
8182,50.0,USA,f,single,n
8183,39.0,USA,m,married,y
8185,33,USA,m,married,y
8186,32.0,USA,f,married,y
8187,68.0,USA,f,widowed,y
8188,42,,m,married,y
8189,32,USA,f,single,n
8190,31.0,USA,f,married,y
8191,45.0,USA,f,single,n
8192,31.0,USA,m,single,n
8195,40,USA,m,married,y
8197,40.0,USA,f,single,y
8198,29.0,USA,m,single,n
8199,39,USA,m,single,y
8201,24.0,DOM,f,single,n
8203,29.0,USA,f,single,n
8204,32,USA,f,married,y
8205,25.0,USA,f,single,n
8206,44,USA,m,married,y
8207,23,USA,f,single,n
8208,23.0,USA,f,married,n
8209,81.0,USA,f,widowed,y
8210,20.0,USA,m,single,n
8213,31,USA,f,married,y
8215,24.0,USA,f,single,n
8218,54.0,USA,f,divorced,y
8219,35,USA,m,married,y
8220,32,USA,m,married,y
8221,26.0,USA,f,married,y
8222,23.0,USA,f,single,n
8224,26,USA,m,divorced,y
8226,30,IND,m,married,y
8227,25,IND,m,single,n
8228,31.0,USA,f,single,n
8229,36.0,USA,f,married,y
8230,32,USA,m,single,n
8234,35,USA,m,single,y
8236,21,IND,f,single,n
8237,26.0,IND,m,married,n
8238,46,USA,f,married,y
8240,33,USA,f,married,y
8241,23,USA,m,single,n
8244,36,USA,f,single,n
8245,39,USA,f,single,n
8248,38.0,USA,m,single,n
8249,40,USA,m,married,y
8250,45,USA,f,separated,y
8253,32,USA,m,single,n
8256,30,,m,single,n
8257,25,USA,f,single,n
8258,49,USA,f,separated,y
8262,51.0,USA,m,single,n
8263,31,USA,m,married,y
8267,24,USA,f,single,y
8270,45.0,USA,f,single,y
8271,26.0,ROU,m,married,n
8272,31.0,USA,f,single,n
8276,23.0,USA,f,single,n
8277,32.0,USA,m,single,n
8278,22.0,USA,m,single,n
8281,37.0,USA,f,single,n
8282,29.0,IND,m,single,n
8284,22.0,USA,f,single,n
8285,28.0,CAN,f,married,n
8286,20,USA,m,single,n
8287,44,USA,f,married,n
8294,20.0,USA,m,single,n
8295,38,USA,m,married,n
8296,23,USA,m,single,n
8297,27.0,USA,f,single,n
8298,39.0,USA,f,divorced,y
8299,30,USA,m,single,n
8300,53,USA,f,divorced,y
8302,27.0,USA,m,single,n
8303,26.0,USA,m,single,y
8304,57.0,USA,m,divorced,y
8305,28.0,IND,m,single,n
8306,24,USA,m,single,n
8307,30,USA,m,single,n
8308,22.0,USA,f,single,n
8310,23.0,USA,f,single,n
8312,34.0,IND,f,married,y
8314,29,USA,f,single,n
8315,65.0,USA,m,divorced,n
8316,32,USA,f,single,n
8317,35.0,USA,f,single,y
8320,50,USA,f,married,y
8321,29,USA,m,single,y
8323,36,USA,f,married,y
8324,46,IND,f,married,y
8325,41,USA,m,married,y
8326,38.0,USA,f,single,n
8328,51.0,USA,f,single,y
8329,34,USA,f,married,y
8330,25.0,USA,f,single,n
8331,34,USA,f,,n
8333,24.0,USA,m,single,n
8334,26,USA,f,married,y
8335,21.0,IND,m,single,n
8338,28,USA,f,single,n
8340,25.0,USA,m,married,y
8342,36.0,USA,f,married,y
8343,22.0,USA,m,single,n
8344,55,USA,f,single,y
8346,37,USA,f,single,n
8347,28.0,USA,f,single,n
8349,23.0,USA,f,single,n
8350,41,USA,f,married,y
8351,23,USA,f,single,n
8352,33,USA,f,single,n
8353,48,USA,f,married,y
8354,42.0,USA,m,married,y
8356,20,USA,m,single,n
8360,25,USA,f,married,n
8361,31,USA,m,single,n
8362,27.0,USA,m,single,n
8363,34,USA,m,single,n
8366,24,USA,f,single,n
8367,52.0,USA,f,divorced,y
8368,25.0,USA,f,single,n
8369,33.0,USA,f,married,y
8370,34.0,USA,f,married,y
8372,25,IND,f,single,n
8373,32.0,USA,m,single,y
8374,58,USA,f,single,n
8375,35.0,USA,m,single,n
8378,28,IND,m,single,y
8379,30,USA,m,single,n
8382,37.0,USA,m,married,y
8383,42,POL,m,married,y
8385,25,USA,f,married,n
8386,28.0,USA,f,married,y
8387,46.0,USA,m,divorced,y
8388,25.0,GRC,f,single,n
8390,45,USA,f,single,y
8391,34,IND,f,married,y
8392,44,USA,f,separated,n
8393,31,USA,f,single,n
8394,33.0,USA,f,married,y
8395,53.0,USA,f,married,y
8396,27,IND,f,single,n
8398,41,USA,m,married,n
8400,21.0,USA,m,single,n
8401,19,USA,m,single,n
8402,38.0,USA,f,married,y
8403,31.0,USA,m,divorced,n
8404,25,CAN,m,single,n
8407,54,USA,f,married,y
8409,26,USA,f,single,n
8410,22,USA,f,single,n
8411,25.0,USA,m,single,n
8412,25.0,USA,f,single,n
8413,35.0,USA,f,married,y
8414,27.0,USA,f,married,y
8415,25,CAN,f,single,n
8416,34,VEN,f,single,n
8417,19.0,IND,m,single,n
8418,29,IND,m,single,n
8419,34,USA,f,single,n
8420,42.0,USA,m,single,n
8421,32,USA,m,married,n
8422,40.0,USA,f,married,y
8424,21,BRA,m,single,n
8426,24.0,USA,f,married,y
8427,30,USA,f,single,y
8428,20,USA,m,single,n
8429,32.0,USA,f,divorced,y
8430,25.0,USA,m,single,n
8431,21.0,USA,f,single,n
8432,39,USA,m,single,n
8434,38,USA,f,divorced,n
8435,51.0,USA,m,married,y
8436,28.0,USA,m,single,n
8437,22.0,USA,f,single,n
8438,38.0,USA,f,married,y
8439,36,USA,f,married,y
8440,52.0,USA,f,divorced,y
8441,45.0,,m,,y
8442,25,USA,f,single,n
8443,24.0,CAN,f,married,n
8444,40,UMI,f,single,y
8446,18,USA,f,single,y
8449,47.0,USA,m,divorced,y
8450,27.0,USA,m,single,n
8451,22,USA,f,single,n
8452,37.0,USA,m,married,y
8453,22,USA,f,single,n
8454,29,USA,f,single,n
8456,,,,,n
8457,26,USA,f,married,y
8458,36.0,BRA,m,married,n
8459,33.0,USA,m,married,y
8460,30.0,USA,m,,n
8462,26,USA,f,single,n
8465,48,USA,f,widowed,y
8466,27,USA,f,single,y
8467,49,USA,f,divorced,y
8470,55.0,USA,f,married,y
8471,34,USA,f,married,y
8474,30,USA,f,married,n
8476,30.0,USA,f,single,y
8478,35.0,USA,m,single,n
8479,23,USA,f,single,n
8480,36.0,USA,f,married,y
8482,40.0,USA,f,married,y
8483,21,USA,m,single,n
8484,39,USA,f,single,n
8485,24.0,SGP,m,single,n
8488,23,USA,f,single,n
8490,34,USA,f,married,y
8491,26.0,USA,m,divorced,n
8492,33.0,USA,m,married,y
8493,22,USA,m,single,n
8494,36,USA,m,married,n
8495,23,IND,m,single,n
8498,32.0,USA,f,single,n
8499,36.0,USA,f,single,y
8501,29.0,IND,f,married,y
8502,24.0,USA,m,single,n
8503,42.0,USA,m,,y
8504,37.0,USA,f,married,y
8505,29.0,USA,f,married,y
8506,29.0,USA,m,married,y
8507,53,USA,f,married,y
8508,29.0,USA,f,single,n
8510,32.0,USA,m,married,n
8511,29.0,GBR,f,single,n
8515,31,USA,f,married,y
8517,25,USA,f,single,n
8518,19,USA,f,single,n
8519,40,USA,f,divorced,y
8521,30,USA,f,single,n
8524,47.0,USA,f,divorced,n
8525,54.0,USA,f,married,y
8527,22.0,USA,m,married,n
8528,23.0,USA,f,single,n
8529,29.0,USA,m,single,y
8531,43,USA,m,single,n
8535,34,USA,m,single,y
8538,26.0,USA,f,single,n
8539,29,USA,m,single,n
8540,28,USA,f,single,y
8542,23,USA,f,single,n
8543,21,USA,f,single,n
8545,31,USA,f,single,n
8546,37.0,USA,m,married,y
8547,35,USA,m,married,y
8548,57.0,USA,f,married,y
8550,28.0,USA,m,single,n
8551,43,USA,f,single,y
8552,39,USA,m,single,n
8553,31.0,VEN,m,married,n
8554,29.0,USA,m,single,n
8556,21,,f,married,y
8558,32.0,USA,f,married,n
8559,27,USA,f,single,n
8560,35.0,USA,f,married,y
8564,18.0,USA,m,single,n
8566,24,USA,m,single,n
8567,31,USA,f,married,y
8568,54,USA,m,divorced,y
8569,37.0,USA,m,married,y
8571,33,USA,m,married,y
8572,35,USA,f,married,y
8574,28.0,USA,f,married,n
8576,51,USA,f,married,y
8577,19,USA,m,single,n
8579,25,USA,f,single,n
8580,31.0,USA,m,married,y
8581,46,USA,m,married,y
8582,27.0,USA,f,single,n
8583,29.0,USA,f,married,y
8585,30.0,USA,m,single,n
8586,24,USA,f,single,n
8589,31,USA,f,married,n
8590,23.0,USA,m,single,n
8592,38,IND,m,married,n
8593,48.0,USA,f,married,y
8595,31.0,USA,m,widowed,n
8598,68,USA,m,divorced,y
8599,33,USA,m,married,n
8604,54.0,CAN,f,single,n
8605,26,USA,m,divorced,y
8606,35.0,USA,f,married,y
8607,31,MYS,m,married,y
8608,57,USA,f,married,y
8611,32,USA,f,single,n
8612,26.0,USA,m,single,n
8614,24,GBR,f,single,n
8619,47.0,USA,m,married,y
8620,34.0,USA,f,married,y
8621,25.0,USA,f,married,y
8623,36.0,USA,f,divorced,y
8624,44.0,USA,f,married,y
8626,28,USA,f,single,n
8628,22,USA,f,single,n
8630,34.0,USA,f,married,y
8631,23,USA,f,single,y
8633,27,USA,m,single,n
8635,29,USA,m,single,n
8636,39,USA,f,married,y
8638,29.0,USA,m,single,n
8639,21.0,USA,m,single,n
8640,22,BRB,m,single,n
8641,27,USA,m,married,n
8643,25.0,USA,m,single,n
8644,30,USA,f,single,n
8646,20,USA,f,single,n
8647,32,USA,f,single,n
8648,30.0,USA,m,single,y
8650,20,USA,m,single,n
8651,26.0,USA,f,single,y
8652,30,USA,m,single,n
8653,32.0,USA,f,married,y
8654,23,USA,m,single,n
8655,32,USA,f,married,y
8656,52,USA,f,married,y
8659,21,USA,m,married,n
8660,37,USA,m,single,y
8662,29,USA,f,single,y
8666,45,USA,f,divorced,y
8667,22.0,USA,m,single,n
8669,33.0,USA,m,single,n
8670,29,USA,m,single,n
8671,26,USA,m,single,n
8672,51,USA,f,single,n
8673,24.0,PHL,f,single,n
8676,31,USA,m,single,n
8677,30.0,IND,m,single,n
8679,40,USA,f,married,n
8680,20.0,USA,m,single,n
8681,22,USA,f,single,n
8683,61.0,IND,m,married,y
8684,31,USA,f,married,y
8686,28.0,USA,m,single,n
8687,33,USA,f,separated,y
8688,29,USA,m,single,n
8689,24,USA,f,single,n
8692,39,USA,f,separated,y
8693,36,USA,m,married,y
8694,34.0,USA,f,married,y
8696,26.0,USA,f,single,n
8697,55,USA,f,single,n
8699,34.0,USA,m,married,y
8700,32,USA,m,married,y
8701,26.0,USA,f,single,n
8702,23,USA,m,single,n
8704,43.0,USA,f,divorced,n
8707,25,USA,f,single,n
8708,25.0,USA,f,separated,y
8709,28,USA,m,single,n
8711,26,USA,f,single,y
8712,34,USA,m,single,n
8714,31,USA,f,married,y
8715,34,USA,f,married,y
8716,38,USA,f,married,y
8718,33.0,USA,f,single,y
8722,26.0,USA,f,married,n
8723,49.0,USA,f,single,n
8724,33,USA,f,divorced,n
8725,25.0,USA,m,single,n
8726,21.0,USA,m,single,n
8727,22,USA,f,single,n
8730,19.0,USA,m,single,n
8731,22,USA,m,single,n
8733,24,PHL,f,single,n
8736,21.0,USA,f,single,y
8737,35,USA,f,single,n
8738,22.0,VEN,m,single,n
8741,25,USA,m,single,n
8742,33,USA,m,married,y
8744,26,USA,f,married,n
8748,28,USA,m,single,n
8749,28,IND,m,single,n
8751,59,USA,m,married,y
8752,24,USA,f,married,y
8754,28,USA,m,single,n
8755,35.0,USA,m,married,y
8757,28,USA,f,married,n
8758,31,USA,m,married,y
8759,32,USA,m,single,n
8760,28,USA,m,single,n
8761,33,USA,m,married,y
8762,35.0,USA,m,single,n
8764,55.0,USA,m,divorced,y
8765,45.0,USA,m,married,y
8766,24,USA,m,single,n
8767,42.0,USA,m,married,y
8770,40,USA,m,married,y
8773,36,USA,m,married,n
8774,55,USA,f,married,y
8775,20.0,USA,m,single,n
8779,26,USA,m,single,n
8780,33,USA,m,married,y
8781,18.0,USA,m,single,n
8782,27,USA,f,single,n
8784,37.0,USA,f,married,y
8785,21,USA,f,single,n
8786,18,PRT,m,single,n
8788,19,USA,f,single,n
8789,27.0,USA,f,single,n
8790,23,,m,single,n
8793,36,USA,m,married,y
8794,28.0,USA,f,married,y
8795,59,USA,f,married,y
8796,62.0,USA,m,married,y
8797,33.0,USA,f,married,n
8798,32,USA,m,single,n
8799,39,USA,f,single,y
8800,32.0,USA,f,married,y
8802,20.0,USA,m,single,n
8803,22,USA,f,single,n
8804,30,USA,m,single,n
8805,62.0,USA,f,married,y
8806,51,USA,f,divorced,y
8807,35,USA,m,married,y
8809,22,USA,f,single,n
8810,21,USA,o,single,n
8811,21.0,USA,m,single,n
8813,29,USA,f,single,n
8816,22.0,USA,m,single,n
8818,60.0,USA,m,married,y
8819,30.0,USA,f,married,y
8820,27.0,USA,m,single,n
8821,31.0,USA,m,single,n
8822,27,USA,m,single,n
8824,51,USA,f,married,y
8825,27,USA,f,married,y
8826,25.0,USA,m,single,n
8827,32.0,USA,f,single,n
8829,24,USA,m,single,n
8830,19.0,USA,f,single,n
8831,28,USA,f,divorced,n
8832,33.0,USA,f,single,n
8833,21,USA,f,single,n
8836,27.0,IND,m,single,n
8837,29,TUR,f,single,n
8838,36.0,USA,f,single,n
8839,26.0,USA,f,single,n
8840,29,USA,f,married,y
8842,29.0,USA,f,married,y
8843,41,USA,f,divorced,y
8844,34.0,IND,f,married,y
8845,43,USA,f,married,y
8846,35,USA,f,married,n
8847,25.0,USA,f,married,y
8848,37,USA,f,married,y
8849,30.0,IND,m,single,n
8850,26.0,IND,m,single,n
8851,42.0,USA,m,single,n
8852,33.0,USA,m,married,n
8853,27.0,USA,f,married,y
8854,66,USA,f,married,n
8855,27,USA,f,single,n
8859,34,IND,m,married,y
8862,22.0,USA,f,single,n
8866,30.0,USA,f,divorced,y
8869,24,USA,m,single,n
8870,28,USA,m,single,n
8873,21.0,USA,m,single,n
8876,27,USA,m,single,n
8880,58,USA,f,married,n
8881,49.0,USA,f,married,y
8883,26,USA,f,single,n
8884,53,USA,f,single,n
8885,40,USA,f,single,n
8886,47.0,USA,f,single,n
8888,20,HRV,m,single,n
8889,25,USA,m,single,n
8890,45.0,TUR,m,married,y
8891,41.0,USA,f,,y
8892,28.0,USA,m,single,n
8893,43,USA,f,single,y
8894,29,USA,m,married,n
8896,24.0,USA,f,single,n
8898,38,USA,m,single,n
8899,40.0,ITA,f,single,n
8900,40,USA,f,married,y
8902,59.0,USA,f,divorced,y
8903,26,USA,m,married,n
8908,32.0,USA,m,married,y
8910,29.0,USA,m,married,y
8912,35,SGP,m,married,n
8913,30,USA,f,married,y
8915,31,USA,f,married,y
8916,26.0,USA,m,single,n
8917,21,USA,f,single,n
8919,41,USA,f,married,n
8920,28,USA,m,divorced,n
8922,41,USA,f,married,n
8923,19.0,USA,m,single,n
8924,25.0,USA,m,single,
8925,22.0,USA,m,single,n
8926,34,USA,m,single,n
8927,30.0,USA,m,single,n
8929,34,USA,f,married,n
8931,34.0,VEN,f,married,y
8932,30.0,USA,f,single,y
8933,44.0,USA,m,married,y
8935,32,USA,f,married,y
8937,61,USA,m,single,n
8938,34,USA,m,married,y
8940,49,USA,m,married,y
8941,46,USA,m,married,y
8944,38,USA,m,single,n
8945,31.0,USA,f,married,y
8946,40,USA,m,married,y
8947,21.0,USA,m,single,n
8948,48.0,USA,f,married,y
8949,31,USA,f,married,y
8950,25.0,USA,f,married,n
8951,22,USA,m,single,n
8952,30.0,USA,m,single,n
8956,21,USA,f,single,n
8957,70.0,USA,m,married,y
8958,26.0,USA,f,single,n
8959,33.0,USA,f,single,n
8961,25.0,USA,m,single,n
8962,28,BRA,m,married,n
8963,22,USA,f,single,n
8967,22,USA,f,single,y
8968,23,USA,f,single,n
8969,65,USA,f,married,y
8970,21,USA,m,single,n
8971,39.0,USA,m,married,y
8972,32,USA,m,single,n
8973,63.0,USA,m,,y
8974,26.0,USA,m,single,n
8976,26.0,USA,f,single,n
8977,27,USA,m,single,n
8978,43.0,USA,m,single,n
8979,32.0,USA,m,married,y
8980,19.0,USA,f,single,n
8983,23.0,IND,m,single,n
8984,24,USA,m,single,n
8985,23.0,USA,m,single,n
8986,37,USA,f,single,n
8989,30.0,USA,f,single,y
8991,25.0,USA,m,single,n
8992,47.0,USA,f,divorced,y
8993,23.0,USA,m,single,n
8994,36,ITA,m,single,n
8995,26,USA,m,married,n
8996,42.0,USA,m,married,n
8997,59.0,USA,m,divorced,y
8998,29,USA,f,married,y
8999,26.0,USA,m,single,n
9000,24,USA,m,single,n
9001,42.0,USA,f,married,y
9003,25,IND,f,married,n
9004,25.0,USA,m,married,y
9005,29.0,USA,f,single,n
9006,28.0,USA,m,single,n
9007,23,USA,m,single,n
9008,21.0,USA,f,single,n
9010,62.0,USA,f,,n
9011,44,USA,f,married,y
9013,41.0,USA,f,married,y
9014,28.0,USA,f,married,y
9015,45,USA,f,separated,y
9016,29,USA,f,single,n
9017,25,USA,f,single,n
9018,20,USA,f,single,n
9019,21.0,USA,m,single,n
9020,32.0,VEN,m,divorced,n
9022,25.0,USA,f,married,y
9025,24,USA,f,single,n
9027,21,USA,f,single,n
9028,21,USA,m,single,n
9029,26.0,USA,f,married,y
9030,22.0,USA,f,single,n
9031,32,USA,f,married,y
9032,27.0,USA,f,married,y
9033,30,USA,f,married,n
9035,43.0,GRC,m,married,y
9036,58,USA,f,divorced,n
9037,24.0,USA,m,single,n
9038,27.0,USA,f,single,n
9039,27,USA,m,single,n
9041,18,USA,m,single,n
9042,29,USA,m,married,n
9043,22,IND,m,single,n
9044,32,USA,f,married,n
9045,66,USA,f,married,y
9047,25.0,USA,o,single,n
9048,47.0,USA,,divorced,y
9049,42.0,MYS,m,married,y
9051,18,MEX,m,single,n
9052,52.0,USA,m,divorced,y
9053,24.0,USA,m,single,n
9054,59,USA,f,married,y
9055,24,USA,f,married,y
9056,28.0,IND,f,married,n
9057,43,USA,f,married,y
9058,44.0,USA,m,single,n
9059,36.0,USA,m,married,y
9062,29,USA,f,single,n
9064,25.0,USA,f,single,n
9065,35,USA,f,married,y
9068,49,USA,f,married,y
9069,54,USA,m,married,n
9070,42.0,USA,f,married,y
9071,43.0,USA,f,married,y
9073,38,USA,m,single,n
9074,42.0,USA,f,married,y
9075,24.0,USA,f,single,n
9076,29.0,VEN,m,married,y
9077,24.0,USA,m,single,n
9082,52,CAN,f,single,n
9085,51.0,USA,f,single,y
9089,23.0,USA,f,single,n
9090,60.0,USA,f,married,y
9094,22.0,USA,m,single,n
9095,54.0,USA,m,married,y
9096,27,USA,f,married,y
9097,32.0,IND,m,married,y
9099,24,USA,m,single,n
9100,46,USA,m,married,y
9108,21,USA,m,married,n
9109,29.0,USA,m,married,
9110,32,IND,f,married,y
9111,24.0,USA,f,single,n
9112,60,USA,f,married,y
9113,52.0,USA,m,married,y
9114,31,USA,m,married,y
9115,46.0,USA,f,married,y
9116,58,USA,f,single,n
9118,26.0,USA,m,single,n
9123,23.0,USA,m,single,n
9125,29.0,USA,f,married,y
9126,33.0,USA,f,married,y
9128,34,USA,f,single,n
9129,41.0,USA,m,divorced,y
9131,33.0,USA,m,single,n
9132,53.0,USA,f,divorced,y
9133,29,USA,f,single,n
9134,25.0,USA,f,single,n
9135,33.0,USA,m,single,n
9136,34,USA,m,married,y
9137,29.0,USA,m,single,n
9138,29,USA,f,single,n
9139,33.0,USA,f,married,y
9141,59,USA,f,married,y
9145,38.0,,m,single,n
9146,27.0,USA,m,single,n
9147,27,USA,m,single,n
9148,35.0,USA,m,single,y
9150,37,USA,f,married,y
9151,26,USA,m,single,n
9152,41.0,USA,m,single,n
9153,22.0,USA,m,single,n
9154,24.0,USA,m,single,n
9155,22,USA,m,single,y
9156,30,USA,f,married,y
9157,58,,f,married,y
9158,26,USA,f,single,n
9160,24,USA,f,married,y
9161,30.0,USA,f,married,n
9162,24,USA,f,single,n
9163,36.0,USA,m,married,y
9167,24.0,USA,m,single,n
9168,30.0,USA,f,single,n
9169,31,USA,f,single,n
9171,29,USA,m,single,n
9174,45.0,VEN,f,divorced,y
9176,26,USA,m,single,n
9177,23.0,USA,f,single,n
9180,35,USA,m,married,y
9181,47,USA,f,single,n
9182,41.0,USA,f,married,y
9183,56,USA,f,married,y
9185,48,USA,m,single,n
9186,30,USA,m,married,n
9188,58,USA,f,divorced,y
9189,35.0,USA,m,married,y
9190,32.0,USA,f,married,y
9191,34,USA,m,single,n
9192,24,IND,m,single,n
9193,29,USA,m,single,n
9194,21.0,USA,f,single,n
9195,27.0,USA,f,single,n
9197,19.0,USA,m,single,n
9198,34.0,USA,f,married,y
9199,24,USA,m,single,n
9200,23.0,USA,f,single,y
9201,36.0,USA,m,married,y
9202,26.0,USA,m,single,n
9203,29,EGY,m,married,y
9204,51.0,USA,f,divorced,n
9205,28.0,USA,m,married,y
9206,24,USA,m,single,n
9207,30,USA,f,single,n
9208,31,USA,f,divorced,y
9209,26,USA,m,single,n
9211,22.0,USA,m,single,n
9212,36,USA,m,single,n
9213,23,USA,f,married,y
9214,27,USA,m,married,n
9216,29.0,USA,m,married,y
9217,31.0,USA,m,married,y
9220,31.0,USA,m,single,n
9222,39,IND,m,single,n
9223,26.0,USA,m,single,n
9224,58,USA,f,single,n
9225,28.0,USA,m,single,n
9226,36.0,USA,f,married,y
9228,27,USA,f,single,n
9230,25.0,USA,f,single,n
9231,28,USA,m,single,n
9232,55,,m,divorced,n
9233,24,USA,f,married,n
9234,28.0,USA,f,single,n
9235,32,USA,f,separated,n
9236,54.0,USA,f,married,y
9237,31.0,USA,f,single,n
9238,30,USA,m,single,n
9241,46.0,USA,m,single,n
9242,30,USA,m,single,n
9244,28,USA,m,married,y
9246,47.0,USA,m,married,n
9247,32.0,USA,f,single,n
9248,23.0,IND,m,single,n
9249,33.0,IND,m,married,n
9250,24.0,USA,f,married,y
9252,37.0,USA,f,married,y
9257,43,USA,f,single,y
9258,34,USA,f,married,y
9259,26,USA,f,single,n
9261,33,USA,m,single,n
9262,32.0,USA,m,divorced,n
9263,21,USA,m,single,n
9264,22.0,USA,m,single,n
9265,30,USA,m,single,n
9266,51,USA,f,married,y
9268,29.0,USA,m,single,n
9269,24.0,USA,m,single,n
9270,41,IND,f,married,y
9271,38.0,USA,f,married,y
9273,38,BRB,f,single,n
9274,32,USA,f,married,n
9275,27,USA,f,single,n
9276,28,USA,f,single,n
9278,27,USA,f,married,n
9280,35.0,AUT,m,married,y
9281,30,USA,m,single,n
9282,51.0,USA,f,divorced,y
9283,29,USA,m,married,y
9284,42,USA,f,divorced,y
9285,44,USA,f,married,y
9286,31.0,USA,m,married,y
9287,46.0,USA,f,widowed,y
9289,22,USA,f,single,y
9290,27,USA,m,married,y
9291,32.0,USA,f,married,y
9292,27,USA,m,single,n
9293,45,USA,f,married,y
9294,37.0,USA,f,divorced,y
9296,35,USA,m,single,n
9298,53,USA,f,married,y
9299,38.0,USA,f,married,y
9301,21,USA,f,single,n
9302,22.0,USA,m,single,n
9303,59,USA,m,married,y
9304,22,USA,m,married,n
9305,36.0,USA,m,single,n
9306,26,USA,f,single,n
9307,27,USA,f,single,n
9308,28,IND,m,single,n
9309,28.0,USA,m,single,n
9310,35,USA,f,divorced,n
9311,18,USA,m,single,n
9312,50.0,USA,f,married,y
9313,28.0,USA,m,married,y
9314,33,USA,f,married,n
9315,29,USA,m,single,n
9316,32,USA,m,married,y
9317,39.0,USA,f,single,y
9318,31.0,USA,f,single,y
9321,23.0,USA,f,single,n
9323,22,IND,m,single,n
9324,21,USA,f,single,n
9325,24,USA,m,married,n
9326,33,IDN,f,married,y
9327,34.0,USA,f,single,n
9328,29,USA,m,married,n
9330,71,USA,m,married,y
9331,45,USA,f,married,n
9332,18,USA,m,single,n
9333,46,USA,m,married,y
9334,43.0,USA,f,married,y
9335,35.0,USA,f,married,y
9337,39,USA,f,married,y
9338,38,USA,f,married,y
9340,53,USA,f,married,y
9343,57,USA,f,divorced,
9344,33.0,USA,f,single,n
9346,28,IND,f,single,n
9347,51.0,USA,f,divorced,y
9348,20,USA,f,single,n
9353,56.0,USA,f,married,y
9356,49,USA,m,married,y
9358,31,USA,m,married,y
9360,27.0,USA,f,married,y
9361,26.0,USA,m,single,n
9363,28.0,PRT,m,single,n
9365,20.0,USA,f,single,n
9368,24,USA,f,single,n
9370,26.0,USA,m,single,n
9371,31,USA,f,single,y
9373,39.0,ETH,f,married,y
9374,30,IND,m,single,n
9375,35,USA,f,married,y
9377,,USA,f,married,n
9378,40.0,USA,f,married,n
9379,29.0,USA,f,single,y
9380,28,IND,m,single,n
9381,19.0,USA,m,single,n
9382,27,USA,m,single,n
9384,46,USA,m,married,y
9386,45,USA,f,widowed,y
9387,55,USA,f,married,y
9388,25,USA,f,single,n
9389,20,USA,f,single,n
9390,21,USA,m,single,n
9391,34.0,USA,f,single,n
9393,44.0,USA,f,married,y
9394,54,USA,m,married,y
9397,62.0,TCA,m,married,y
9399,44.0,USA,f,married,y
9401,25,USA,m,single,n
9402,48,USA,f,married,y
